Timestamp_UTC,AirTemp_C,GroundTemp_0cm_C,GroundTemp_10p5cm_C,GroundTemp_23cm_C,GroundTemp_34p5cm_C,QC_AirTemp_C,QC_GroundTemp_0cm_C,QC_GroundTemp_10p5cm_C,QC_GroundTemp_23cm_C,QC_GroundTemp_34p5cm_C
2025-05-05 14:00:00,-14.3527777777778,-9.81611111111111,-9.85111111111111,-9.74722222222222,-9.64388888888889,0,0,0,0,0
2025-05-05 15:00:00,-14.8261111111111,-9.81611111111111,-9.85111111111111,-9.74722222222222,-9.64388888888889,0,0,0,0,0
2025-05-05 16:00:00,-14.2361111111111,-9.81611111111111,-9.885,-9.74722222222222,-9.64388888888889,0,0,0,0,0
2025-05-05 17:00:00,-15.385,-9.81611111111111,-9.885,-9.74722222222222,-9.64388888888889,0,0,0,0,0
2025-05-05 18:00:00,-12.975,-9.85111111111111,-9.885,-9.74722222222222,-9.64388888888889,0,0,0,0,0
2025-05-05 19:00:00,-11.2538888888889,-9.85111111111111,-9.885,-9.74722222222222,-9.64388888888889,0,0,0,0,0
2025-05-05 20:00:00,-10.4761111111111,-9.85111111111111,-9.885,-9.74722222222222,-9.64388888888889,0,0,0,0,0
2025-05-05 21:00:00,-10.2661111111111,-9.85111111111111,-9.885,-9.74722222222222,-9.64388888888889,0,0,0,0,0
2025-05-05 22:00:00,-9.03277777777778,-9.85111111111111,-9.885,-9.74722222222222,-9.64388888888889,0,0,0,0,0
2025-05-05 23:00:00,-8.36388888888889,-9.85111111111111,-9.885,-9.74722222222222,-9.64388888888889,0,0,0,0,0
2025-05-06 00:00:00,-8.43,-9.85111111111111,-9.885,-9.74722222222222,-9.64388888888889,0,0,0,0,0
2025-05-06 01:00:00,-8.86388888888889,-9.85111111111111,-9.885,-9.74722222222222,-9.64388888888889,0,0,0,0,0
2025-05-06 02:00:00,-8.76388888888889,-9.85111111111111,-9.885,-9.74722222222222,-9.64388888888889,0,0,0,0,0
2025-05-06 03:00:00,-9.26888888888889,-9.85111111111111,-9.885,-9.74722222222222,-9.61,0,0,0,0,0
2025-05-06 04:00:00,-11.5772222222222,-9.81611111111111,-9.85111111111111,-9.74722222222222,-9.61,0,0,0,0,0
2025-05-06 05:00:00,-12.7877777777778,-9.81611111111111,-9.85111111111111,-9.74722222222222,-9.64388888888889,0,0,0,0,0
2025-05-06 06:00:00,-15.0238888888889,-9.78222222222222,-9.85111111111111,-9.74722222222222,-9.61,0,0,0,0,0
2025-05-06 07:00:00,-17.1672222222222,-9.78222222222222,-9.85111111111111,-9.71277777777778,-9.61,0,0,0,0,0
2025-05-06 08:00:00,-18.0322222222222,-9.78222222222222,-9.85111111111111,-9.71277777777778,-9.61,0,0,0,0,0
2025-05-06 09:00:00,-19.1027777777778,-9.74722222222222,-9.81611111111111,-9.71277777777778,-9.61,0,0,0,0,0
2025-05-06 10:00:00,-19.9327777777778,-9.74722222222222,-9.81611111111111,-9.71277777777778,-9.61,0,0,0,0,0
2025-05-06 11:00:00,-20.5472222222222,-9.74722222222222,-9.81611111111111,-9.71277777777778,-9.61,0,0,0,0,0
2025-05-06 12:00:00,-21.7661111111111,-9.74722222222222,-9.81611111111111,-9.71277777777778,-9.61,0,0,0,0,0
2025-05-06 13:00:00,-21.2722222222222,-9.74722222222222,-9.81611111111111,-9.71277777777778,-9.61,0,0,0,0,0
2025-05-06 14:00:00,-20.595,-9.78222222222222,-9.81611111111111,-9.67888888888889,-9.57611111111111,0,0,0,0,0
2025-05-06 15:00:00,-18.2522222222222,-9.74722222222222,-9.81611111111111,-9.67888888888889,-9.57611111111111,0,0,0,0,0
