Timestamp_UTC,AirTemp_C,GroundTemp_0cm_C,GroundTemp_13p9cm_C,GroundTemp_29p2cm_C,GroundTemp_45p1cm_C,IncomingShortwave_Wm2_Avg,LiquidPrecipitation_mm_Tot,RelativeHumidity_pct_HourEndSample,VaporPressure_hPa_Avg,BarometricPressure_hPa_Avg,WindSpeed_ms_Avg,WindGust10s_ms_HourEndSample,WindDirection_D1_WVT_deg,InvalidWind5min_Count,LightningStrikeCount_Tot,LightningDistance_km_Avg,SnowDepth_m,SnowDepth_isLowerBound,SnowReference_m,SnowReferenceUncertainty_m,SnowDistanceTempCorrected_m_HourEndSample,SnowQualityNumber_HourEndSample,QC_GroundTemp_0cm_C,QC_GroundTemp_13p9cm_C,QC_GroundTemp_29p2cm_C,QC_GroundTemp_45p1cm_C,QC_IncomingShortwave_Wm2_Avg,QC_LiquidPrecipitation_mm_Tot,QC_AirTemp_C,QC_LightningStrikeCount_Tot,QC_LightningDistance_km_Avg,QC_WindSpeed_ms_Avg,QC_VaporPressure_hPa_Avg,QC_BarometricPressure_hPa_Avg,QC_RelativeHumidity_pct_HourEndSample,QC_SnowDistanceTempCorrected_m_HourEndSample,QC_WindSpeed_S_WVT_ms,QC_WindDirection_D1_WVT_deg,QC_WindGust10s_ms_HourEndSample,QC_InvalidWind5min_Count,QC_HumiditySensorTemp_C_HourEndSample,QC_ClimaVUE_TiltNS_deg_Avg,QC_ClimaVUE_TiltWE_deg_Avg,QC_SnowDistanceRaw_m_HourEndSample,QC_SnowQualityNumber_HourEndSample,QC_SnowSensorInternalTemp_C_HourEndSample,QC_SnowSensorInternalRH_pct_HourEndSample,QC_SnowSensorPitch_deg_HourEndSample,QC_SnowSensorRoll_deg_HourEndSample,QC_SnowSensorSupply_V_HourEndSample,QC_SnowSensorResonantFrequency_kHz_HourEndSample,QC_SnowSensorAlertFlag_HourEndSample,QC_SnowDepthRaw_m,QC_SnowDepth_m,QC_SnowDepthFromTapeGround_m
2025-08-28 09:00:00,9.74,7.913,8.52,3.256,1.924,0,0.017,100,12.05833,935.1166,3.253,4.72,119.1,0,0,0,0,0,1.24378071672355,0.0429030531108781,1.252,35,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-28 10:00:00,9.79,8.07,8.59,3.248,1.926,0,0.017,100,12.08333,934.9166,3.942,5.4,114.1,0,0,0,0.00577815699658712,0,1.24377815699659,0.0429033305324787,1.238,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-28 11:00:00,9.48,7.939,8.53,3.234,1.929,0,0,100,11.85,934.8583,3.957,5.85,113.1,0,0,0,0.0047755972696244,0,1.24377559726962,0.0429036079553302,1.239,63,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-28 12:00:00,9.24,7.897,8.41,3.217,1.933,0,0,100,11.65833,934.6166,4.37,6.75,112.8,0,0,0,0.002773037542662,0,1.24377303754266,0.0429038853794327,1.241,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-28 13:00:00,9.07,7.816,8.29,3.211,1.934,0,0.68,100,11.50833,934.5333,4.127,6.01,117.9,0,0,0,0.0347704778156996,0,1.2437704778157,0.0429041628047862,1.209,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-28 14:00:00,9.1,7.804,8.29,3.211,1.937,0,1.156,100,11.54167,934.3167,4.023,5.84,111.1,0,0,0,0.044767918088737,0,1.24376791808874,0.0429044402313905,1.199,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-28 15:00:00,9,7.698,8.24,3.181,1.938,1.583,0.17,100,11.46667,934.1083,3.732,4.86,109.8,0,0,0,0.0307653583617746,0,1.24376535836177,0.0429047176592457,1.213,75,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-28 16:00:00,8.82,7.567,8.15,3.147,1.938,9.92,0.051,100,11.325,933.3583,3.479,4.35,110.5,0,0,0,0.990762798634812,0,1.24376279863481,0.0429049950883517,0.253,3,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
2025-08-28 17:00:00,8.92,7.604,8.13,3.132,1.938,25,0.102,100,11.39167,932.9417,3.266,4.99,112.3,0,0,0,0.98576023890785,0,1.24376023890785,0.0429052725187086,0.258,4,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
2025-08-28 18:00:00,9.12,7.897,8.27,3.116,1.941,42.75,1.02,100,11.58333,932.7916,3.679,6.51,109.4,0,0,0,0,0,1.24375767918089,0.0429055499503163,1.258,48,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-28 19:00:00,9.52,8.19,8.48,3.088,1.941,97.8,0.357,100,11.86667,932.3917,3.057,5.52,93.2,0,0,0,0.0257551194539252,0,1.24375511945393,0.0429058273831748,1.218,136,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-28 20:00:00,9.65,8.27,8.75,3.072,1.94,70.67,0.051,100,11.99167,932.0417,3.555,4.92,116.7,0,0,0,0.0247525597269624,0,1.24375255972696,0.042906104817284,1.219,69,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-28 21:00:00,9.82,8.76,8.99,3.074,1.937,125,0.153,100,12.11667,931.8333,3.798,6.11,114.5,0,0,0,0,0,1.24375,0.042906382252644,1.249,162,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-28 22:00:00,10.01,9.24,9.39,3.088,1.938,128.7,0.391,100,12.28333,931.7667,4.654,7.09,108.3,0,0,0,0.00874744027303742,0,1.24374744027304,0.0429066596892546,1.235,36,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-28 23:00:00,10.06,9.21,9.53,3.108,1.933,105.7,0.459,100,12.33333,931.8333,4.766,6.23,108.6,0,0,0,0.020744880546075,0,1.24374488054608,0.042906937127116,1.223,27,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29 00:00:00,10.18,9.36,9.62,3.106,1.934,104.8,0.391,100,12.40833,931.8333,4.308,5.67,108.2,0,0,0,0.0157423208191128,0,1.24374232081911,0.042907214566228,1.228,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29 01:00:00,10.3,9.7,9.89,3.108,1.931,139,0.204,100,12.5,931.6667,4.413,6.21,103.2,0,0,0,0.0137397610921501,0,1.24373976109215,0.0429074920065907,1.23,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29 02:00:00,10.32,9.48,9.95,3.1,1.929,99.1,0.646,100,12.53333,931.55,4.212,5.48,105.6,0,0,0,0,0,1.24373720136519,0.0429077694482039,1.248,38,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29 03:00:00,10.19,9.24,9.81,3.091,1.928,53.08,0.833,100,12.43333,931.4667,4.008,6.03,106.2,0,0,0,0,0,1.24373464163823,0.0429080468910678,1.256,116,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29 04:00:00,10.13,8.92,9.63,3.089,1.928,19.58,0.306,100,12.4,931.2833,4.227,5.74,114.3,0,0,0,0,0,1.24373208191126,0.0429083243351822,1.252,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29 05:00:00,10.2,8.83,9.45,3.094,1.926,2.5,0.578,100,12.425,931.575,3.638,5.59,123.6,0,0,0,0.0647295221843003,0,1.2437295221843,0.0429086017805472,1.179,166,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2025-08-29 06:00:00,10.02,8.69,9.33,3.094,1.926,0.25,0.408,100,12.3,931.4083,3.799,5.45,114.8,0,0,0,0.0147269624573378,0,1.24372696245734,0.0429088792271626,1.229,13,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29 07:00:00,9.83,8.39,9.14,3.095,1.928,0,0.017,100,12.13333,931.2083,3.5,4.8,114.8,0,0,0,0,0,1.24372440273038,0.0429091566750286,1.252,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29 08:00:00,9.92,8.31,9.01,3.098,1.929,0,0,100,12.20833,931.425,3.307,5.1,116.2,0,0,0,0,0,1.24372184300341,0.042909434124145,1.255,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29 09:00:00,10.02,8.28,8.97,3.103,1.928,0,0.017,100,12.275,931.0917,3.827,5.69,111.1,0,0,0,0,0,1.24371928327645,0.0429097115745119,1.254,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29 10:00:00,9.84,8.12,8.81,3.115,1.927,0,0.017,100,12.15,930.875,3.54,6.98,111,0,0,0,0,0,1.24371672354949,0.0429099890261292,1.251,65,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29 11:00:00,9.81,8.19,8.75,3.126,1.929,0,0.017,100,12.10833,931.0333,4.653,7.52,106.9,0,0,0,0,0,1.24371416382253,0.0429102664789969,1.253,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29 12:00:00,9.78,8.15,8.72,3.128,1.929,0,0,100,12.10833,930.8083,4.545,6.01,115.3,0,0,0,0,0,1.24371160409556,0.0429105439331149,1.255,56,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29 13:00:00,9.87,8.07,8.67,3.133,1.931,0,0.017,100,12.175,931.1417,3.705,5.26,109,0,0,0,0,0,1.2437090443686,0.0429108213884833,1.255,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29 14:00:00,9.64,7.893,8.55,3.137,1.929,0,0.289,100,11.99167,931.2,4.403,8.86,114.9,0,0,0,0.00470648464163825,0,1.24370648464164,0.0429110988451021,1.239,17,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29 15:00:00,7.425,6.775,7.822,3.137,1.93,0.5,0.119,100,10.31667,932.2167,4.35,5.8,186.5,0,0,0,0,0,1.24370392491468,0.0429113763029711,1.259,50,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29 16:00:00,5.942,5.862,7.086,3.129,1.929,5.5,0.051,100,9.341667,932.9667,4.294,5.94,181.4,0,0,0,0,0,1.24370136518771,0.0429116537620904,1.262,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29 17:00:00,5.008,5.271,6.597,3.116,1.93,16.75,0.017,100,8.716667,933.7084,3.721,5.35,200.6,0,0,0,0.011698805460751,0,1.24369880546075,0.0429119312224599,1.232,11,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29 18:00:00,4.925,4.927,6.248,3.104,1.932,47,0,100,8.658334,933.8917,3.573,4.8,211.5,0,0,0,0.0156962457337884,0,1.24369624573379,0.0429122086840797,1.228,72,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29 19:00:00,4.85,4.716,5.836,3.08,1.931,84.5,0,100,8.633333,934.1833,4.291,6.15,194.6,0,0,0,0.00969368600682596,0,1.24369368600683,0.0429124861469496,1.234,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29 20:00:00,4.75,4.73,5.517,3.066,1.93,128.9,0,100,8.566667,934.7584,5.466,6.87,187,0,0,0,0.0166911262798632,0,1.24369112627986,0.0429127636110698,1.227,20,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29 21:00:00,4.433,4.593,5.284,3.051,1.931,102.8,0.017,100,8.358334,934.8833,4.933,7.22,185.2,0,0,0,0.0206885665529009,0,1.2436885665529,0.0429130410764401,1.223,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29 22:00:00,4.592,4.664,5.142,3.031,1.929,132.2,0,100,8.458333,935.1666,5.518,10.43,188.6,0,0,0,0.0196860068259386,0,1.24368600682594,0.0429133185430605,1.224,28,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29 23:00:00,4.95,4.628,5.047,3.01,1.928,142.7,0,100,8.691667,936.0083,5.669,7.47,185.1,0,0,0,0.00768344709897617,0,1.24368344709898,0.042913596010931,1.236,13,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30 00:00:00,5.025,4.762,5.028,2.994,1.926,191,0.068,100,8.741667,936.5417,6.677,9.33,185.5,0,0,0,0.0136808873720136,0,1.24368088737201,0.0429138734800516,1.23,76,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30 01:00:00,4.542,4.52,4.842,2.972,1.926,157.4,0.017,100,8.458333,937.15,6.891,10.78,184.4,0,0,0,0.0136783276450512,0,1.24367832764505,0.0429141509504223,1.23,63,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30 02:00:00,4.558,4.507,4.794,2.955,1.923,126.6,0.119,100,8.475,937.7667,6.848,9.36,184.8,0,0,0,0.0176757679180888,0,1.24367576791809,0.0429144284220429,1.226,79,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30 03:00:00,3.908,4.243,4.622,2.938,1.919,84.3,0.17,100,8.066667,938.575,6.18,9.75,191.9,0,0,0,0,0,1.24367320819113,0.0429147058949136,1.262,138,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30 04:00:00,3.408,3.283,4.283,2.935,1.918,36.25,0.323,100,7.8,939.3333,6.013,6.79,195.1,0,0,0,0.0126706484641639,0,1.24367064846416,0.0429149833690343,1.231,33,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30 05:00:00,2.875,3.215,3.946,2.913,1.916,17.33,0,100,7.516666,940.1417,4.625,6.62,195.4,0,0,0,0.00766808873720137,0,1.2436680887372,0.0429152608444049,1.236,19,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30 06:00:00,2.333,2.775,3.638,2.885,1.912,1.083,0.034,100,7.241667,940.9167,5.673,7.78,200.6,0,0,0,0.015665529010239,0,1.24366552901024,0.0429155383210255,1.228,15,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30 07:00:00,2.275,2.747,3.522,2.86,1.909,0,0,100,7.2,941.8,5.137,8.82,208.7,0,0,0,0.0206629692832763,0,1.24366296928328,0.042915815798896,1.223,22,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30 08:00:00,2.392,2.757,3.442,2.833,1.908,0,0,100,7.291667,942.8583,5.182,7.3,211.7,0,0,0,0.0126604095563139,0,1.24366040955631,0.0429160932780163,1.231,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30 09:00:00,2.4,2.743,3.386,2.806,1.904,0,0,100,7.275,943.55,5.59,7.69,214.3,0,0,0,0.00665784982935147,0,1.24365784982935,0.0429163707583865,1.237,113,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30 10:00:00,2.025,2.51,3.267,2.777,1.9,0,0,100,7.075,944.4,5.95,8.44,216.1,0,0,0,0.0166552901023889,0,1.24365529010239,0.0429166482400066,1.227,61,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30 11:00:00,1.367,2.223,3.127,2.746,1.893,0,0,100,6.75,945.2583,4.907,6.23,231.2,0,0,0,0.0196527303754268,0,1.24365273037543,0.0429169257228765,1.224,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30 12:00:00,1.45,1.834,2.894,2.71,1.887,0,0,99.3,6.733334,945.625,3.968,7.77,227.8,0,0,0,0.0226501706484641,0,1.24365017064846,0.0429172032069961,1.221,23,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30 13:00:00,1.775,1.654,2.677,2.67,1.88,0,0,100,6.916667,945.875,5.303,8.16,219.4,0,0,0,0.0206476109215017,0,1.2436476109215,0.0429174806923655,1.223,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30 14:00:00,1.583,1.686,2.585,2.627,1.873,0,0,99.9,6.85,946.4083,4.763,11.18,221.2,0,0,0,0.0156450511945392,0,1.24364505119454,0.0429177581789847,1.228,44,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30 15:00:00,1.242,1.648,2.529,2.589,1.865,4,0,100,6.675,946.4333,4.649,8.23,234.3,0,0,0,0.0276424914675768,0,1.24364249146758,0.0429180356668536,1.216,33,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30 16:00:00,1.283,1.634,2.417,2.55,1.858,25.58,0,100,6.691667,946.8167,3.939,6.45,215.2,0,0,0,0.968639931740614,0,1.24363993174061,0.0429183131559721,0.275,9,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
2025-08-30 17:00:00,1.95,1.941,2.424,2.512,1.85,86.2,0,100,7.033333,947.1334,4.411,8.6,215.8,0,0,0,0.0116373720136518,0,1.24363737201365,0.0429185906463403,1.232,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30 18:00:00,2.5,2.443,2.606,2.482,1.839,122.6,0,100,7.291667,947.3417,5.084,8.52,221,0,0,0,0.0176348122866894,0,1.24363481228669,0.0429188681379582,1.226,53,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30 19:00:00,3.125,3.07,2.915,2.454,1.831,207.5,0,100,7.608333,947.6667,4.937,7.79,220.9,0,0,0,0.031632252559727,0,1.24363225255973,0.0429191456308257,1.212,40,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30 20:00:00,2.783,3.258,3.169,2.431,1.82,169.2,0.34,100,7.475,948.0583,4.296,6.77,225.2,0,0,0,0.0286296928327645,0,1.24362969283276,0.0429194231249428,1.215,14,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30 21:00:00,3.233,3.516,3.349,2.407,1.811,212.5,0,99.6,7.7,948.25,4.146,6.77,211.9,0,0,0,0.0206271331058019,0,1.2436271331058,0.0429197006203094,1.223,43,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30 22:00:00,4.55,4.375,3.821,2.397,1.8,288.9,0,96.9,8.3,948.3834,4.198,5.32,205.5,0,0,0,0.0346245733788395,0,1.24362457337884,0.0429199781169256,1.209,27,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30 23:00:00,5.083,4.716,4.274,2.389,1.786,287,0,91.4,8.35,948.6166,2.823,3.88,211.7,0,0,0,0.0316220136518772,0,1.24362201365188,0.0429202556147913,1.212,41,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-31 00:00:00,5.25,4.81,4.487,2.378,1.777,224.6,0,91.7,8.125,948.575,2.318,3.8,222.7,0,0,0,0.0346194539249147,0,1.24361945392491,0.0429205331139066,1.209,56,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-31 01:00:00,5.642,5.229,4.785,2.374,1.766,283.1,0,94.9,8.4,948.4333,2.113,4.67,216.3,0,0,0,0.00861689419795209,0,1.24361689419795,0.0429208106142712,1.235,20,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-31 02:00:00,6.05,5.534,4.955,2.381,1.754,247.8,0,92.4,8.633333,948.1,2.601,2.38,186.9,0,0,0,0.0056143344709898,0,1.24361433447099,0.0429210881158854,1.238,6,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-31 03:00:00,5.858,5.247,4.97,2.381,1.745,151,0,91.6,8.541667,948.025,1.894,3.61,175.7,0,0,0,0.00561177474402741,0,1.24361177474403,0.0429213656187489,1.238,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-31 04:00:00,5.417,4.706,4.858,2.379,1.733,66.67,0,94.6,8.408333,947.8834,1.542,1.61,150.1,0,0,0,0.00560921501706479,0,1.24360921501706,0.0429216431228619,1.238,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-31 05:00:00,5.05,4.354,4.68,2.38,1.723,32,0,98,8.383333,947.9,1.281,1.53,128.5,0,0,0,0.00460665529010251,0,1.2436066552901,0.0429219206282242,1.239,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-31 06:00:00,4.083,3.688,4.412,2.381,1.712,4.333,0,98.8,8.016666,947.8167,0.998,0.61,98.6,0,0,0,0,0,1.24360409556314,0.0429221981348359,1.245,4,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-31 07:00:00,3.242,2.536,3.939,2.372,1.705,0,0,100,7.625,947.4667,0.978,1.87,115.2,0,0,0,0.985601535836177,0,1.24360153583618,0.0429224756426969,0.258,10,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
2025-08-31 08:00:00,2.517,2.384,3.504,2.37,1.696,0,0,98.7,7.275,947.5084,1.336,2.08,123.5,0,0,0,0.003598976109215,0,1.24359897610921,0.0429227531518072,1.24,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-31 09:00:00,1.983,2.27,3.142,2.364,1.687,0,0,99.2,7.033333,947.4083,1.491,1.59,148.6,0,0,0,0.0275964163822524,0,1.24359641638225,0.0429230306621668,1.216,69,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-31 10:00:00,2.592,2.419,2.943,2.35,1.682,0,0,98.8,7.275,947.2834,1.468,1.91,143.5,0,0,0,0.00759385665529022,0,1.24359385665529,0.0429233081737757,1.236,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-31 11:00:00,3.017,2.567,2.877,2.335,1.674,0,0,100,7.583333,947.475,1.87,2.34,138.5,0,0,0,0.0055912969283276,0,1.24359129692833,0.0429235856866338,1.238,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-31 12:00:00,2.9,2.622,2.887,2.32,1.667,0,0,99.7,7.525,947.4833,1.399,1.9,156.6,0,0,0,0.00958873720136522,0,1.24358873720137,0.0429238632007411,1.234,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-31 13:00:00,3.217,2.678,2.909,2.3,1.662,0,0.493,100,7.675,947.6334,0.98,1.19,142.2,0,0,0,0.00758617747440282,0,1.2435861774744,0.0429241407160975,1.236,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
